Library Folder,Symbol
Device.kicad_sym,"""L_Ferrite_Small_0_1"""
Device.kicad_sym,"""L_Ferrite_Small_1_1"""
Device.kicad_sym,"""L_Iron"""
Device.kicad_sym,"""L_Iron_0_1"""
Device.kicad_sym,"""L_Iron_1_1"""
Device.kicad_sym,"""L_Iron_Coupled"""
Device.kicad_sym,"""L_Iron_Coupled_0_1"""
Device.kicad_sym,"""L_Iron_Coupled_1_1"""
Device.kicad_sym,"""L_Iron_Coupled_1243"""
Device.kicad_sym,"""L_Iron_Coupled_1243_0_1"""
Device.kicad_sym,"""L_Iron_Coupled_1243_1_1"""
Device.kicad_sym,"""L_Iron_Coupled_1324"""
Device.kicad_sym,"""L_Iron_Coupled_1324_0_1"""
Device.kicad_sym,"""L_Iron_Coupled_1324_1_1"""
Device.kicad_sym,"""L_Iron_Coupled_1342"""
Device.kicad_sym,"""L_Iron_Coupled_1342_0_1"""
Device.kicad_sym,"""L_Iron_Coupled_1342_1_1"""
Device.kicad_sym,"""L_Iron_Coupled_1423"""
Device.kicad_sym,"""L_Iron_Coupled_1423_0_1"""
Device.kicad_sym,"""L_Iron_Coupled_1423_1_1"""
Device.kicad_sym,"""L_Iron_Coupled_Small"""
Device.kicad_sym,"""L_Iron_Coupled_Small_0_1"""
Device.kicad_sym,"""L_Iron_Coupled_Small_1_1"""
Device.kicad_sym,"""L_Iron_Coupled_Small_1243"""
Device.kicad_sym,"""L_Iron_Coupled_Small_1243_0_1"""
Device.kicad_sym,"""L_Iron_Coupled_Small_1243_1_1"""
Device.kicad_sym,"""L_Iron_Coupled_Small_1324"""
Device.kicad_sym,"""L_Iron_Coupled_Small_1324_0_1"""
Device.kicad_sym,"""L_Iron_Coupled_Small_1324_1_1"""
Device.kicad_sym,"""L_Iron_Coupled_Small_1342"""
Device.kicad_sym,"""L_Iron_Coupled_Small_1342_0_1"""
Device.kicad_sym,"""L_Iron_Coupled_Small_1342_1_1"""
Device.kicad_sym,"""L_Iron_Coupled_Small_1423"""
Device.kicad_sym,"""L_Iron_Coupled_Small_1423_0_1"""
Device.kicad_sym,"""L_Iron_Coupled_Small_1423_1_1"""
Device.kicad_sym,"""L_Iron_Small"""
Device.kicad_sym,"""L_Iron_Small_0_1"""
Device.kicad_sym,"""L_Iron_Small_1_1"""
Device.kicad_sym,"""L_Pack04"""
Device.kicad_sym,"""L_Pack04_0_1"""
Device.kicad_sym,"""L_Pack04_1_1"""
Device.kicad_sym,"""L_Small"""
Device.kicad_sym,"""L_Small_0_1"""
Device.kicad_sym,"""L_Small_1_1"""
Device.kicad_sym,"""L_Trim"""
Device.kicad_sym,"""L_Trim_0_1"""
Device.kicad_sym,"""L_Trim_1_1"""
Device.kicad_sym,"""Lamp"""
Device.kicad_sym,"""Lamp_0_1"""
Device.kicad_sym,"""Lamp_1_1"""
Device.kicad_sym,"""Lamp_Flash"""
Device.kicad_sym,"""Lamp_Flash_0_0"""
Device.kicad_sym,"""Lamp_Flash_0_1"""
Device.kicad_sym,"""Lamp_Flash_1_1"""
Device.kicad_sym,"""Lamp_Neon"""
Device.kicad_sym,"""Lamp_Neon_0_1"""
Device.kicad_sym,"""Lamp_Neon_1_1"""
Device.kicad_sym,"""Memristor"""
Device.kicad_sym,"""Memristor_0_0"""
Device.kicad_sym,"""Memristor_1_1"""
Device.kicad_sym,"""Microphone"""
Device.kicad_sym,"""Microphone_0_1"""
Device.kicad_sym,"""Microphone_1_1"""
Device.kicad_sym,"""Microphone_Condenser"""
Device.kicad_sym,"""Microphone_Condenser_0_1"""
Device.kicad_sym,"""Microphone_Condenser_1_1"""
Device.kicad_sym,"""Microphone_Crystal"""
Device.kicad_sym,"""Microphone_Crystal_0_1"""
Device.kicad_sym,"""Microphone_Crystal_1_1"""
Device.kicad_sym,"""Microphone_Ultrasound"""
Device.kicad_sym,"""NetTie_2"""
Device.kicad_sym,"""NetTie_2_0_1"""
Device.kicad_sym,"""NetTie_2_1_1"""
Device.kicad_sym,"""NetTie_3"""
Device.kicad_sym,"""NetTie_3_0_1"""
Device.kicad_sym,"""NetTie_3_1_1"""
Device.kicad_sym,"""NetTie_3_Tee"""
Device.kicad_sym,"""NetTie_3_Tee_0_1"""
Device.kicad_sym,"""NetTie_3_Tee_1_1"""
Device.kicad_sym,"""NetTie_4"""
Device.kicad_sym,"""NetTie_4_0_1"""
Device.kicad_sym,"""NetTie_4_1_1"""
Device.kicad_sym,"""NetTie_4_Cross"""
Device.kicad_sym,"""NetTie_4_Cross_0_1"""
Device.kicad_sym,"""NetTie_4_Cross_1_1"""
Device.kicad_sym,"""Ohmmeter"""
Device.kicad_sym,"""Ohmmeter_0_0"""
Device.kicad_sym,"""Ohmmeter_0_1"""
Device.kicad_sym,"""Ohmmeter_1_1"""
Device.kicad_sym,"""Opamp_Dual"""
Device.kicad_sym,"""Opamp_Dual_1_1"""
Device.kicad_sym,"""Opamp_Dual_2_1"""
Device.kicad_sym,"""Opamp_Dual_3_1"""
Device.kicad_sym,"""Opamp_Quad"""
Device.kicad_sym,"""Opamp_Quad_1_1"""
Device.kicad_sym,"""Opamp_Quad_2_1"""
Device.kicad_sym,"""Opamp_Quad_3_1"""
Device.kicad_sym,"""Opamp_Quad_4_1"""
Device.kicad_sym,"""Opamp_Quad_5_1"""
Device.kicad_sym,"""Oscilloscope"""
Device.kicad_sym,"""Oscilloscope_0_0"""
Device.kicad_sym,"""Oscilloscope_0_1"""
Device.kicad_sym,"""Oscilloscope_1_1"""
Device.kicad_sym,"""PeltierElement"""
Device.kicad_sym,"""PeltierElement_0_1"""
Device.kicad_sym,"""PeltierElement_1_1"""
Device.kicad_sym,"""Polyfuse"""
Device.kicad_sym,"""Polyfuse_0_1"""
Device.kicad_sym,"""Polyfuse_1_1"""
Device.kicad_sym,"""Polyfuse_Small"""
Device.kicad_sym,"""Polyfuse_Small_0_1"""
Device.kicad_sym,"""Polyfuse_Small_1_1"""
Device.kicad_sym,"""Q_Dual_NMOS_G1S2G2D2S1D1"""
Device.kicad_sym,"""Q_Dual_NMOS_G1S2G2D2S1D1_0_1"""
Device.kicad_sym,"""Q_Dual_NMOS_G1S2G2D2S1D1_1_1"""
Device.kicad_sym,"""Q_Dual_NMOS_G1S2G2D2S1D1_2_1"""
Device.kicad_sym,"""Q_Dual_NMOS_S1G1D2S2G2D1"""
Device.kicad_sym,"""Q_Dual_NMOS_S1G1D2S2G2D1_0_1"""
Device.kicad_sym,"""Q_Dual_NMOS_S1G1D2S2G2D1_1_1"""
Device.kicad_sym,"""Q_Dual_NMOS_S1G1D2S2G2D1_2_1"""
Device.kicad_sym,"""Q_Dual_NMOS_S1G1S2G2D2D2D1D1"""
Device.kicad_sym,"""Q_Dual_NMOS_S1G1S2G2D2D2D1D1_0_1"""
Device.kicad_sym,"""Q_Dual_NMOS_S1G1S2G2D2D2D1D1_1_1"""
Device.kicad_sym,"""Q_Dual_NMOS_S1G1S2G2D2D2D1D1_2_1"""
Device.kicad_sym,"""Q_Dual_NPN_C2C1E1E2"""
Device.kicad_sym,"""Q_Dual_NPN_C2C1E1E2_0_1"""
Device.kicad_sym,"""Q_Dual_NPN_C2C1E1E2_1_1"""
Device.kicad_sym,"""Q_Dual_NPN_NPN_BRT_E1B1C2E2B2C1"""
Device.kicad_sym,"""Q_Dual_NPN_NPN_BRT_E1B1C2E2B2C1_0_1"""
Device.kicad_sym,"""Q_Dual_NPN_NPN_BRT_E1B1C2E2B2C1_1_1"""
Device.kicad_sym,"""Q_Dual_NPN_NPN_BRT_E1B1C2E2B2C1_2_1"""
Device.kicad_sym,"""Q_Dual_NPN_NPN_C2E2C1E1B1B2"""
Device.kicad_sym,"""Q_Dual_NPN_NPN_C2E2C1E1B1B2_0_1"""
Device.kicad_sym,"""Q_Dual_NPN_NPN_C2E2C1E1B1B2_1_1"""
Device.kicad_sym,"""Q_Dual_NPN_NPN_C2E2C1E1B1B2_2_1"""
Device.kicad_sym,"""Q_Dual_NPN_NPN_E1B1C2E2B2C1"""
Device.kicad_sym,"""Q_Dual_NPN_NPN_E1B1C2E2B2C1_0_1"""
Device.kicad_sym,"""Q_Dual_NPN_NPN_E1B1C2E2B2C1_1_1"""
Device.kicad_sym,"""Q_Dual_NPN_NPN_E1B1C2E2B2C1_2_1"""
Device.kicad_sym,"""Q_Dual_NPN_PNP_BRT_E1B1C2E2B2C1"""
Device.kicad_sym,"""Q_Dual_NPN_PNP_BRT_E1B1C2E2B2C1_0_1"""
Device.kicad_sym,"""Q_Dual_NPN_PNP_BRT_E1B1C2E2B2C1_1_1"""
Device.kicad_sym,"""Q_Dual_NPN_PNP_BRT_E1B1C2E2B2C1_2_1"""
Device.kicad_sym,"""Q_Dual_NPN_PNP_E1B1C2E2B2C1"""
Device.kicad_sym,"""Q_Dual_NPN_PNP_E1B1C2E2B2C1_0_1"""
Device.kicad_sym,"""Q_Dual_NPN_PNP_E1B1C2E2B2C1_1_1"""
Device.kicad_sym,"""Q_Dual_NPN_PNP_E1B1C2E2B2C1_2_1"""
Device.kicad_sym,"""Q_Dual_PMOS_G1S2G2D2S1D1"""
Device.kicad_sym,"""Q_Dual_PMOS_G1S2G2D2S1D1_0_1"""
Device.kicad_sym,"""Q_Dual_PMOS_G1S2G2D2S1D1_1_1"""
Device.kicad_sym,"""Q_Dual_PMOS_G1S2G2D2S1D1_2_1"""
Device.kicad_sym,"""Q_Dual_PMOS_S1G1D2S2G2D1"""
Device.kicad_sym,"""Q_Dual_PMOS_S1G1D2S2G2D1_0_1"""
Device.kicad_sym,"""Q_Dual_PMOS_S1G1D2S2G2D1_1_1"""
Device.kicad_sym,"""Q_Dual_PMOS_S1G1D2S2G2D1_2_1"""
Device.kicad_sym,"""Q_Dual_PMOS_S1G1S2G2D2D2D1D1"""
Device.kicad_sym,"""Q_Dual_PMOS_S1G1S2G2D2D2D1D1_0_1"""
Device.kicad_sym,"""Q_Dual_PMOS_S1G1S2G2D2D2D1D1_1_1"""
Device.kicad_sym,"""Q_Dual_PMOS_S1G1S2G2D2D2D1D1_2_1"""
Device.kicad_sym,"""Q_Dual_PNP_C2C1E1E2"""
Device.kicad_sym,"""Q_Dual_PNP_C2C1E1E2_0_1"""
Device.kicad_sym,"""Q_Dual_PNP_C2C1E1E2_1_1"""
Device.kicad_sym,"""Q_Dual_PNP_NPN_BRT_E1B1C2E2B2C1"""
Device.kicad_sym,"""Q_Dual_PNP_NPN_BRT_E1B1C2E2B2C1_0_1"""
Device.kicad_sym,"""Q_Dual_PNP_NPN_BRT_E1B1C2E2B2C1_1_1"""
Device.kicad_sym,"""Q_Dual_PNP_NPN_BRT_E1B1C2E2B2C1_2_1"""
Device.kicad_sym,"""Q_Dual_PNP_PNP_BRT_E1B1C2E2B2C1"""
Device.kicad_sym,"""Q_Dual_PNP_PNP_BRT_E1B1C2E2B2C1_0_1"""
Device.kicad_sym,"""Q_Dual_PNP_PNP_BRT_E1B1C2E2B2C1_1_1"""
Device.kicad_sym,"""Q_Dual_PNP_PNP_BRT_E1B1C2E2B2C1_2_1"""
Device.kicad_sym,"""Q_Dual_PNP_PNP_C1B1B2C2E2E1"""
Device.kicad_sym,"""Q_Dual_PNP_PNP_C1B1B2C2E2E1_0_1"""
Device.kicad_sym,"""Q_Dual_PNP_PNP_C1B1B2C2E2E1_1_1"""
Device.kicad_sym,"""Q_Dual_PNP_PNP_C1B1B2C2E2E1_2_1"""
Device.kicad_sym,"""Q_Dual_PNP_PNP_C2E2C1E1B1B2"""
Device.kicad_sym,"""Q_Dual_PNP_PNP_C2E2C1E1B1B2_0_1"""
Device.kicad_sym,"""Q_Dual_PNP_PNP_C2E2C1E1B1B2_1_1"""
Device.kicad_sym,"""Q_Dual_PNP_PNP_C2E2C1E1B1B2_2_1"""
Device.kicad_sym,"""Q_Dual_PNP_PNP_E1B1C2E2B2C1"""
Device.kicad_sym,"""Q_Dual_PNP_PNP_E1B1C2E2B2C1_0_1"""
Device.kicad_sym,"""Q_Dual_PNP_PNP_E1B1C2E2B2C1_1_1"""
Device.kicad_sym,"""Q_Dual_PNP_PNP_E1B1C2E2B2C1_2_1"""
Device.kicad_sym,"""Q_NIGBT_CEG"""
Device.kicad_sym,"""Q_NIGBT_CEG_0_1"""
Device.kicad_sym,"""Q_NIGBT_CEG_1_1"""
Device.kicad_sym,"""Q_NIGBT_CGE"""
Device.kicad_sym,"""Q_NIGBT_CGE_0_1"""
Device.kicad_sym,"""Q_NIGBT_CGE_1_1"""
Device.kicad_sym,"""Q_NIGBT_ECG"""
Device.kicad_sym,"""Q_NIGBT_ECG_0_1"""
Device.kicad_sym,"""Q_NIGBT_ECG_1_1"""
Device.kicad_sym,"""Q_NIGBT_ECGC"""
Device.kicad_sym,"""Q_NIGBT_ECGC_0_1"""
Device.kicad_sym,"""Q_NIGBT_ECGC_1_1"""
Device.kicad_sym,"""Q_NIGBT_EGC"""
Device.kicad_sym,"""Q_NIGBT_EGC_0_1"""
Device.kicad_sym,"""Q_NIGBT_EGC_1_1"""
Device.kicad_sym,"""Q_NIGBT_GCE"""
Device.kicad_sym,"""Q_NIGBT_GCE_0_1"""
Device.kicad_sym,"""Q_NIGBT_GCE_1_1"""
Device.kicad_sym,"""Q_NIGBT_GCEC"""
Device.kicad_sym,"""Q_NIGBT_GCEC_0_1"""
Device.kicad_sym,"""Q_NIGBT_GCEC_1_1"""
Device.kicad_sym,"""Q_NIGBT_GEC"""
Device.kicad_sym,"""Q_NIGBT_GEC_0_1"""
Device.kicad_sym,"""Q_NIGBT_GEC_1_1"""
Device.kicad_sym,"""Q_NJFET_DGS"""
Device.kicad_sym,"""Q_NJFET_DGS_0_1"""
Device.kicad_sym,"""Q_NJFET_DGS_1_1"""
Device.kicad_sym,"""Q_NJFET_DSG"""
Device.kicad_sym,"""Q_NJFET_DSG_0_1"""
Device.kicad_sym,"""Q_NJFET_DSG_1_1"""
Device.kicad_sym,"""Q_NJFET_GDS"""
Device.kicad_sym,"""Q_NJFET_GDS_0_1"""
Device.kicad_sym,"""Q_NJFET_GDS_1_1"""
Device.kicad_sym,"""Q_NJFET_GSD"""
Device.kicad_sym,"""Q_NJFET_GSD_0_1"""
Device.kicad_sym,"""Q_NJFET_GSD_1_1"""
Device.kicad_sym,"""Q_NJFET_SDG"""
Device.kicad_sym,"""Q_NJFET_SDG_0_1"""
Device.kicad_sym,"""Q_NJFET_SDG_1_1"""
Device.kicad_sym,"""Q_NJFET_SGD"""
Device.kicad_sym,"""Q_NJFET_SGD_0_1"""
Device.kicad_sym,"""Q_NJFET_SGD_1_1"""
Device.kicad_sym,"""Q_NMOS_DGS"""
Device.kicad_sym,"""Q_NMOS_DGS_0_1"""
Device.kicad_sym,"""Q_NMOS_DGS_1_1"""
Device.kicad_sym,"""Q_NMOS_DSG"""
Device.kicad_sym,"""Q_NMOS_DSG_0_1"""
Device.kicad_sym,"""Q_NMOS_DSG_1_1"""
Device.kicad_sym,"""Q_NMOS_GDS"""
Device.kicad_sym,"""Q_NMOS_GDS_0_1"""
Device.kicad_sym,"""Q_NMOS_GDS_1_1"""
Device.kicad_sym,"""Q_NMOS_GDSD"""
Device.kicad_sym,"""Q_NMOS_GDSD_0_1"""
Device.kicad_sym,"""Q_NMOS_GDSD_1_1"""
Device.kicad_sym,"""Q_NMOS_GSD"""
Device.kicad_sym,"""Q_NMOS_GSD_0_1"""
Device.kicad_sym,"""Q_NMOS_GSD_1_1"""
Device.kicad_sym,"""Q_NMOS_SDG"""
Device.kicad_sym,"""Q_NMOS_SDG_0_1"""
Device.kicad_sym,"""Q_NMOS_SDG_1_1"""
Device.kicad_sym,"""Q_NMOS_SDGD"""
Device.kicad_sym,"""Q_NMOS_SDGD_0_1"""
Device.kicad_sym,"""Q_NMOS_SDGD_1_1"""
Device.kicad_sym,"""Q_NMOS_SGD"""
Device.kicad_sym,"""Q_NMOS_SGD_0_1"""
Device.kicad_sym,"""Q_NMOS_SGD_1_1"""
Device.kicad_sym,"""Q_NPN_BCE"""
Device.kicad_sym,"""Q_NPN_BCE_0_1"""
Device.kicad_sym,"""Q_NPN_BCE_1_1"""
Device.kicad_sym,"""Q_NPN_BCEC"""
Device.kicad_sym,"""Q_NPN_BCEC_0_1"""
Device.kicad_sym,"""Q_NPN_BCEC_1_1"""
Device.kicad_sym,"""Q_NPN_BEC"""
Device.kicad_sym,"""Q_NPN_BEC_0_1"""
Device.kicad_sym,"""Q_NPN_BEC_1_1"""
Device.kicad_sym,"""Q_NPN_BEC_BRT"""
Device.kicad_sym,"""Q_NPN_BEC_BRT_0_1"""
Device.kicad_sym,"""Q_NPN_BEC_BRT_1_1"""
Device.kicad_sym,"""Q_NPN_CBE"""
Device.kicad_sym,"""Q_NPN_CBE_0_1"""
Device.kicad_sym,"""Q_NPN_CBE_1_1"""
Device.kicad_sym,"""Q_NPN_CEB"""
Device.kicad_sym,"""Q_NPN_CEB_0_1"""
Device.kicad_sym,"""Q_NPN_CEB_1_1"""
Device.kicad_sym,"""Q_NPN_Darlington_BCE"""
Device.kicad_sym,"""Q_NPN_Darlington_BCE_0_1"""
Device.kicad_sym,"""Q_NPN_Darlington_BCE_1_1"""
Device.kicad_sym,"""Q_NPN_Darlington_BCEC"""
Device.kicad_sym,"""Q_NPN_Darlington_BCEC_0_1"""
Device.kicad_sym,"""Q_NPN_Darlington_BCEC_1_1"""
Device.kicad_sym,"""Q_NPN_Darlington_BEC"""
Device.kicad_sym,"""Q_NPN_Darlington_BEC_0_1"""
Device.kicad_sym,"""Q_NPN_Darlington_BEC_1_1"""
Device.kicad_sym,"""Q_NPN_Darlington_CBE"""
Device.kicad_sym,"""Q_NPN_Darlington_CBE_0_1"""
Device.kicad_sym,"""Q_NPN_Darlington_CBE_1_1"""
Device.kicad_sym,"""Q_NPN_Darlington_CEB"""
Device.kicad_sym,"""Q_NPN_Darlington_CEB_0_1"""
Device.kicad_sym,"""Q_NPN_Darlington_CEB_1_1"""
Device.kicad_sym,"""Q_NPN_Darlington_EBC"""
Device.kicad_sym,"""Q_NPN_Darlington_EBC_0_1"""
Device.kicad_sym,"""Q_NPN_Darlington_EBC_1_1"""
Device.kicad_sym,"""Q_NPN_Darlington_ECB"""
Device.kicad_sym,"""Q_NPN_Darlington_ECB_0_1"""
Device.kicad_sym,"""Q_NPN_Darlington_ECB_1_1"""
Device.kicad_sym,"""Q_NPN_Darlington_ECBC"""
Device.kicad_sym,"""Q_NPN_Darlington_ECBC_0_1"""
Device.kicad_sym,"""Q_NPN_Darlington_ECBC_1_1"""
Device.kicad_sym,"""Q_NPN_EBC"""
Device.kicad_sym,"""Q_NPN_EBC_0_1"""
Device.kicad_sym,"""Q_NPN_EBC_1_1"""
Device.kicad_sym,"""Q_NPN_ECB"""
Device.kicad_sym,"""Q_NPN_ECB_0_1"""
Device.kicad_sym,"""Q_NPN_ECB_1_1"""
Device.kicad_sym,"""Q_NPN_ECBC"""
Device.kicad_sym,"""Q_NPN_ECBC_0_1"""
Device.kicad_sym,"""Q_NPN_ECBC_1_1"""
Device.kicad_sym,"""Q_NPN_ECB_BRT"""
Device.kicad_sym,"""Q_NPN_ECB_BRT_0_1"""
Device.kicad_sym,"""Q_NPN_ECB_BRT_1_1"""
Device.kicad_sym,"""Q_NUJT_BEB"""
Device.kicad_sym,"""Q_NUJT_BEB_0_1"""
Device.kicad_sym,"""Q_NUJT_BEB_1_1"""
Device.kicad_sym,"""Q_PJFET_DGS"""
Device.kicad_sym,"""Q_PJFET_DGS_0_1"""
Device.kicad_sym,"""Q_PJFET_DGS_1_1"""
Device.kicad_sym,"""Q_PJFET_DSG"""
Device.kicad_sym,"""Q_PJFET_DSG_0_1"""
Device.kicad_sym,"""Q_PJFET_DSG_1_1"""
Device.kicad_sym,"""Q_PJFET_GDS"""
Device.kicad_sym,"""Q_PJFET_GDS_0_1"""
Device.kicad_sym,"""Q_PJFET_GDS_1_1"""
Device.kicad_sym,"""Q_PJFET_GSD"""
Device.kicad_sym,"""Q_PJFET_GSD_0_1"""
Device.kicad_sym,"""Q_PJFET_GSD_1_1"""
Device.kicad_sym,"""Q_PJFET_SDG"""
Device.kicad_sym,"""Q_PJFET_SDG_0_1"""
Device.kicad_sym,"""Q_PJFET_SDG_1_1"""
Device.kicad_sym,"""Q_PJFET_SGD"""
Device.kicad_sym,"""Q_PJFET_SGD_0_1"""
Device.kicad_sym,"""Q_PJFET_SGD_1_1"""
Device.kicad_sym,"""Q_PMOS_DGS"""
Device.kicad_sym,"""Q_PMOS_DGS_0_1"""
Device.kicad_sym,"""Q_PMOS_DGS_1_1"""
Device.kicad_sym,"""Q_PMOS_DSG"""
Device.kicad_sym,"""Q_PMOS_DSG_0_1"""
Device.kicad_sym,"""Q_PMOS_DSG_1_1"""
Device.kicad_sym,"""Q_PMOS_GDS"""
Device.kicad_sym,"""Q_PMOS_GDS_0_1"""
Device.kicad_sym,"""Q_PMOS_GDS_1_1"""
Device.kicad_sym,"""Q_PMOS_GDSD"""
Device.kicad_sym,"""Q_PMOS_GDSD_0_1"""
Device.kicad_sym,"""Q_PMOS_GDSD_1_1"""
Device.kicad_sym,"""Q_PMOS_GSD"""
Device.kicad_sym,"""Q_PMOS_GSD_0_1"""
Device.kicad_sym,"""Q_PMOS_GSD_1_1"""
Device.kicad_sym,"""Q_PMOS_SDG"""
Device.kicad_sym,"""Q_PMOS_SDG_0_1"""
Device.kicad_sym,"""Q_PMOS_SDG_1_1"""
Device.kicad_sym,"""Q_PMOS_SDGD"""
Device.kicad_sym,"""Q_PMOS_SDGD_0_1"""
Device.kicad_sym,"""Q_PMOS_SDGD_1_1"""
Device.kicad_sym,"""Q_PMOS_SGD"""
Device.kicad_sym,"""Q_PMOS_SGD_0_1"""
Device.kicad_sym,"""Q_PMOS_SGD_1_1"""
Device.kicad_sym,"""Q_PNP_BCE"""
Device.kicad_sym,"""Q_PNP_BCE_0_1"""
Device.kicad_sym,"""Q_PNP_BCE_1_1"""
Device.kicad_sym,"""Q_PNP_BCEC"""
Device.kicad_sym,"""Q_PNP_BCEC_0_1"""
Device.kicad_sym,"""Q_PNP_BCEC_1_1"""
Device.kicad_sym,"""Q_PNP_BEC"""
Device.kicad_sym,"""Q_PNP_BEC_0_1"""
Device.kicad_sym,"""Q_PNP_BEC_1_1"""
Device.kicad_sym,"""Q_PNP_BEC_BRT"""
Device.kicad_sym,"""Q_PNP_BEC_BRT_0_1"""
Device.kicad_sym,"""Q_PNP_BEC_BRT_1_1"""
Device.kicad_sym,"""Q_PNP_CBE"""
Device.kicad_sym,"""Q_PNP_CBE_0_1"""
Device.kicad_sym,"""Q_PNP_CBE_1_1"""
Device.kicad_sym,"""Q_PNP_CEB"""
Device.kicad_sym,"""Q_PNP_CEB_0_1"""
Device.kicad_sym,"""Q_PNP_CEB_1_1"""
Device.kicad_sym,"""Q_PNP_Darlington_BCE"""
Device.kicad_sym,"""Q_PNP_Darlington_BCE_0_1"""
Device.kicad_sym,"""Q_PNP_Darlington_BCE_1_1"""
Device.kicad_sym,"""Q_PNP_Darlington_BCEC"""
Device.kicad_sym,"""Q_PNP_Darlington_BCEC_0_1"""
Device.kicad_sym,"""Q_PNP_Darlington_BCEC_1_1"""
Device.kicad_sym,"""Q_PNP_Darlington_BEC"""
Device.kicad_sym,"""Q_PNP_Darlington_BEC_0_1"""
Device.kicad_sym,"""Q_PNP_Darlington_BEC_1_1"""
Device.kicad_sym,"""Q_PNP_Darlington_CBE"""
Device.kicad_sym,"""Q_PNP_Darlington_CBE_0_1"""
Device.kicad_sym,"""Q_PNP_Darlington_CBE_1_1"""
Device.kicad_sym,"""Q_PNP_Darlington_CEB"""
Device.kicad_sym,"""Q_PNP_Darlington_CEB_0_1"""
Device.kicad_sym,"""Q_PNP_Darlington_CEB_1_1"""
Device.kicad_sym,"""Q_PNP_Darlington_EBC"""
Device.kicad_sym,"""Q_PNP_Darlington_EBC_0_1"""
Device.kicad_sym,"""Q_PNP_Darlington_EBC_1_1"""
Device.kicad_sym,"""Q_PNP_Darlington_ECB"""
Device.kicad_sym,"""Q_PNP_Darlington_ECB_0_1"""
Device.kicad_sym,"""Q_PNP_Darlington_ECB_1_1"""
Device.kicad_sym,"""Q_PNP_Darlington_ECBC"""
Device.kicad_sym,"""Q_PNP_Darlington_ECBC_0_1"""
Device.kicad_sym,"""Q_PNP_Darlington_ECBC_1_1"""
Device.kicad_sym,"""Q_PNP_EBC"""
Device.kicad_sym,"""Q_PNP_EBC_0_1"""
Device.kicad_sym,"""Q_PNP_EBC_1_1"""
Device.kicad_sym,"""Q_PNP_ECB"""
Device.kicad_sym,"""Q_PNP_ECB_0_1"""
Device.kicad_sym,"""Q_PNP_ECB_1_1"""
Device.kicad_sym,"""Q_PNP_ECBC"""
Device.kicad_sym,"""Q_PNP_ECBC_0_1"""
Device.kicad_sym,"""Q_PNP_ECBC_1_1"""
Device.kicad_sym,"""Q_PNP_ECB_BRT"""
Device.kicad_sym,"""Q_PNP_ECB_BRT_0_1"""
Device.kicad_sym,"""Q_PNP_ECB_BRT_1_1"""
Device.kicad_sym,"""Q_PUJT_BEB"""
Device.kicad_sym,"""Q_PUJT_BEB_0_1"""
Device.kicad_sym,"""Q_PUJT_BEB_1_1"""
Device.kicad_sym,"""Q_Photo_NPN"""
Device.kicad_sym,"""Q_Photo_NPN_0_1"""
Device.kicad_sym,"""Q_Photo_NPN_1_1"""
Device.kicad_sym,"""Q_Photo_NPN_CE"""
Device.kicad_sym,"""Q_Photo_NPN_CBE"""
Device.kicad_sym,"""Q_Photo_NPN_CBE_0_1"""
Device.kicad_sym,"""Q_Photo_NPN_CBE_1_1"""
Device.kicad_sym,"""Q_Photo_NPN_EBC"""
Device.kicad_sym,"""Q_Photo_NPN_EBC_0_1"""
Device.kicad_sym,"""Q_Photo_NPN_EBC_1_1"""
Device.kicad_sym,"""Q_Photo_NPN_EC"""
Device.kicad_sym,"""Q_Photo_NPN_EC_0_1"""
Device.kicad_sym,"""Q_Photo_NPN_EC_1_1"""
Device.kicad_sym,"""Q_SCR_AGK"""
Device.kicad_sym,"""Q_SCR_AGK_0_1"""
Device.kicad_sym,"""Q_SCR_AGK_1_1"""
Device.kicad_sym,"""Q_SCR_AKG"""
Device.kicad_sym,"""Q_SCR_AKG_0_1"""
Device.kicad_sym,"""Q_SCR_AKG_1_1"""
Device.kicad_sym,"""Q_SCR_GAK"""
Device.kicad_sym,"""Q_SCR_GAK_0_1"""
Device.kicad_sym,"""Q_SCR_GAK_1_1"""
Device.kicad_sym,"""Q_SCR_GKA"""
Device.kicad_sym,"""Q_SCR_GKA_0_1"""
Device.kicad_sym,"""Q_SCR_GKA_1_1"""
Device.kicad_sym,"""Q_SCR_KAG"""
Device.kicad_sym,"""Q_SCR_KAG_0_1"""
Device.kicad_sym,"""Q_SCR_KAG_1_1"""
Device.kicad_sym,"""Q_SCR_KGA"""
Device.kicad_sym,"""Q_SCR_KGA_0_1"""
Device.kicad_sym,"""Q_SCR_KGA_1_1"""
Device.kicad_sym,"""Q_TRIAC_A1A2G"""
Device.kicad_sym,"""Q_TRIAC_A1A2G_0_1"""
Device.kicad_sym,"""Q_TRIAC_A1A2G_1_1"""
Device.kicad_sym,"""Q_TRIAC_A1GA2"""
Device.kicad_sym,"""Q_TRIAC_A1GA2_0_1"""
Device.kicad_sym,"""Q_TRIAC_A1GA2_1_1"""
Device.kicad_sym,"""Q_TRIAC_A2A1G"""
Device.kicad_sym,"""Q_TRIAC_A2A1G_0_1"""
Device.kicad_sym,"""Q_TRIAC_A2A1G_1_1"""
Device.kicad_sym,"""Q_TRIAC_A2GA1"""
Device.kicad_sym,"""Q_TRIAC_A2GA1_0_1"""
Device.kicad_sym,"""Q_TRIAC_A2GA1_1_1"""
